Job_Name	Skillset	Location	Organization
Software Test Engineer	Healthcare, Health insurance, Product management, Tools, Analytical...	Hyderabad	REVENTICS
Data Analyst	Data Analyst, Data analysis, VB, Process improvement, Data quality, XML...	Bhopal	Ipseity Group
QA/Software Engineer	networking, software development, routers, data structures, algorithms...	Bengaluru	Jenesys Technologies
Data Analyst	software development, routers, data structures, algorithms, switches...	Bengaluru	JENESYS TECHNOLOGIES
Software Engineer / Sr. Software Engineer (VxWorks)	documentation, software development, pm, coordinating, ehr, emr...	Chennai, Chennai	Qatalys Software Technologies Ltd
Software Engineer / Sr. Software Engineer (VxWorks)	Analytics, SQL, Data management, SPSS, Javascript, Ideas...	Mumbai	Baysquare Technologies
Senior Test Engineer	Distribution network, GIS, Auditing, fibre, Change management...	Mumbai	Reliance Jio Infocomm Limited
Data Analyst	CAD, Automotive, Heat exchangers, Simulation, Tools, Data analysis, Thermal...	Chennai	SATYAM VENTURE ENGINEERING SERVICES
JC FTTx Engineer A ( 52112073 )	Data Analyst, Data analysis, English, SQL, Client management...	Chennai	Diverse Lynx India Pvt. Ltd
Sr. Analyst (Engineer/Sr. Engineer)	Simulation, Layout, Circuit designing, VLSI, analog circuit design, USB...	Bengaluru	Rambus Inc.
Previous Data Analyst Next	SQL, Unix, Javascript, Linux, Ajax, Perl, jQuery, Project management, XHTML...	Bengaluru	Fiddich Consulting
Principal Engineer - Circuit Design Engineering	SQL, Linux, Perl, Python, Business intelligence, Ruby, Computer science...	Bengaluru	Fiddich Consulting
Software Development Engineer	Perl, Python, Data modeling, Algorithms, MATLAB, Data mining...	Bengaluru	Fiddich Consulting
Business Intelligence Engineer	System Engineer ,  Windows, Linux, operations, windows, linux, server...	Delhi	itForte Staffing Services Private Ltd.
DATA SCIENTIST	Data analysis, SQL, Manager Quality Control, Claims, Analytical...	Gurgaon	The XL Catlin group
System Engineer -  Windows/ Linux	PHP, Perl, Automation, Python, Consulting, Ruby, Unit testing...	Gurgaon	SunGard Solutions (India) Pvt Ltd
Senior Data Analyst- Data Remediation	Customer service, Service, Water treatment, Technical support, Tools...	Jamshedpur	ecolab
Assistant Manager Data Scientist	Customer service, Service, Water treatment, Technical support, Tools...	Chennai	ecolab
Application Engineer Ii	Javascript, HTML, jQuery, Data structures, Coding, Unit testing, Automotive...	Bengaluru	Amazon India Software Dev Centre Pvt Ltd
Application Engineer	Bidding, Automation, Publishing, Tools, Analytical, Data analysis...	Bengaluru, Mumbai	Bprise
Software Development Engineer	Information security, Monitoring, Auditing, Application security, Tools...	Chennai	Newt Global
Data Scientist	python, coding, analytics, data mining, computer science, machine learning,...	Bengaluru	Rinalytics Advisors Pvt. Ltd
Senior Security Engineer	sql, forecasting, pricing, data management, matlab, , python, optimization,...	Pune	Ecofrost Technologies Pvt. Ltd
Data Scientist	Oracle, Linux, Project management, ERP, Middleware, Consulting...	Bengaluru	Prolim Infosystems Pvt Ltd.
Data Scientist	Unix, Javascript, Linux, Ajax, Perl, jQuery, Project management, XHTML...	Bengaluru	Amazon India Software Dev Centre Pvt Ltd
Java API Application Engineer	java, linux, cv, experience, software development, data structures...	Hyderabad	AARNA HR SOLUTIONS PVT. LTD.
Web Development Engineer	reports, automation, data analyst, sql pl sql, be...	Bengaluru	AARNA HR SOLUTIONS PVT. LTD.
Software Development Engineer	Information, Telephony support, customer relationship, access controls...	Gurgaon	Placement Expert
Data Analyst	Automotive, Monitoring, Risk management, Coaching, Data management, Manager...	Bengaluru	Infineon Technologies Pvt Ltd
Req-0484 Data Analyst Gurgaon Permanent	Payroll, BPO, Staffing, sqoop, Hadoop, big data...	Bengaluru	Pentagon Consultancy Services
Quality Engineer Chipcard Solutions - Infineon Technologies	Payroll, BPO, Tools, Staffing, Analytical, Risk analytics...	Mumbai	Pentagon Consultancy Services
Hadoop Developers/ Sr. Developers	DNS, SQL, Monitoring, Performance tuning, Data management, Analytics...	Mumbai	Nazara Technologies Pvt. Ltd
Senior Solution Deployment Strategist(Data Analyst)	Product design, XML, SQL, Instrumentation, UML, Multithreading, Software...	Mumbai, Pune	EMERSON INNOVATION CENTER - PUNE
Dev Ops Engineer	Distribution network, GIS, Auditing, fibre, Change management...	Chennai	Reliance Jio Infocomm Limited
Software Engineer - Windows Application	SQL, Python, SAS, Algorithms, Analytics, GIS, Computer science, QlikView...	Mumbai	Vodafone India Limited
JC FTTx Engineer A   51693955  	development, micros, t, co, analytics, troubleshooting, sql server...	Mohali	Imbibe Technologies Pvt Ltd
Lead Data Scientist	Information technology, CVS, Visualization, Data collection, Testing...	Mumbai	HERE
Sql Analytics /  ETL Developer	Principal, C++, Linux, VMware, Data structures, Algorithms, Debugging...	Bengaluru	Tegile Systems
Sr Engineer	Analytics, SQL, Data modeling, Core Java, Time series, FTP, Agile, Tools...	Hyderabad	Newt Global
Principal Engineer In Bangalore Ka Western Digital	linux, networking, data structures, algorithms, kernel, linux kernel...	Hyderabad	One Convergence Devices Pvt Ltd
Senior Hadoop Developer	Organization design, English, bosch, Project management, big data, process,...	Bengaluru	Rexroth
Software Engineer/ Senior Software Engineer	Python, Algorithms, Machine learning, Tools, bosch, innovation management...	Bengaluru	HACKEREARTH
Lead Engineer	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Data Scientist	java, data structures, algorithms, agile, software design, computer science...	Pune, Pune	AdElement Media Solutions Pvt. Ltd.
Career Opportunities Software Development Engineer II - Pricing & Pro	SCM, Algorithms, Debugging, Wireless, MATLAB, 3G, LTE, Payroll...	Bengaluru	Pentagon Consultancy Services
Software Engineer	Data Analyst, Manager Quality Assurance, Application development...	Bengaluru	Pentagon Consultancy Services
LTE Design Engineer	Oracle, Unix, Linux, MySQL, Windows, Apache, Shell scripting, Python, JBoss...	Bengaluru	Pentagon Consultancy Services
Hot openings for Data Analyst	Data Scientist , Data Analysis , Data Analytics , Data Analyst ...	Bengaluru	Happiest Minds Technologies Pvt.Ltd
Smart Openings for Performance data Anayst	Tools, C++, Data analysis, Email, Data mining, PHP, SQL, Comp...	Bengaluru	IShippo.com
Lead Data Scientist	Data Scientist , Data Analysis , Data Analytics , Data Analyst	Bengaluru	Happiest Minds Technologies Pvt.Ltd
Data Scientist Full Time	Telecom, Service, Backend, Linux, Unix, Open source, Messaging, Agile...	Noida	Sumo Logic
Data Scientist	Senior Data Analyst, C, Python, Six Sigma, PMP, .NET, HTML, SQL, Oracle...	Hyderabad	Netra Technologies.
Backend Software Engineer	Service, SAP, Project management, Tools, Cisco, Information technology...	Bengaluru	Hashtag Talent
Senior Data Analyst	Presales, Consulting, Stores, SAS, SQL, SPSS, Python, data science...	Bengaluru	Nanobi Data And Analytics Pvt Ltd
Tools Integration Capability Engineer	C++, Unix, Linux, Perl, Networking, Python, Multithreading, Data structures...	Gurgaon	CoCubes.com
Senior Data Scientist	SAS, Analytics, SQL, SPSS, data visualization, Algorithm development...	Tamil Nadu	Newt Global
Associate Software Engineer	Senior Data Analyst, SQL, Tools, English Communication Skills, Excel...	Ahmedabad	Integrity Knowledge Services
Data Scientist	Data Analyst, SPSS, Analytical, Data management, Team management skills...	Delhi	Knowledge Excel Services
Sr. Data Analyst / Data Analyst	Data Analyst, Tools, Analytical, Billing, Data analysis, Email...	Bengaluru	Chargebee Inc
Data Analyst	java, php, data structures, be, programming, ui, concepts, b tech, software...	Kolkata	Gaussian Networks Pvt. Ltd
Data Analyst	Computer science, Machine learning, Indexing, Artificial Intelligence...	Bengaluru	Molecular Connections Pvt Ltd
Software Engineer -  Php	data warehouse testing, Business intelligence, Data warehousing, Testing...	Mysore	KMM Technologies
Senior Data Scientist (Text Mining)	Troubleshooting, Recruitment, Reconciliation, Analytics, Billing, Sabre...	Gurgaon, Chandigarh, haryana	GBT India Private Limited
Position Title - Senior Test Engineers	Javascript, MySQL, Ajax, Data structures, Workflow, Web development, Coding...	Chennai	FreeElective Network Pvt. Ltd.
MI Data Management Analyst (Gurgaon)	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Full-Stack Developer/ Sr. Software Engineer	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Career Opportunities Software Development Engineer II - CX/Transact 	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Career Opportunities Software Development Engineer II - Ekart 	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Career Opportunities Software Development Engineer II - Catalog 	C++, SQL, Data structures, Algorithms, Agile, Coding, Ruby, Software design...	Bengaluru	Flipkart
Career Opportunities Software Development Engineer II - Planning & Re	Javascript, HTML, Data structures, MVC, Open source, Workflow, Analytics...	Bengaluru	Flipkart
Career Opportunities Software Development Engineer II - Marketplace &	Automation, Algorithms, audio, Image processing, EMI, Graph...	Bengaluru	Flipkart
Career Opportunities UI Engineer II - CX/Transact (105555)	Javascript, HTML, Data structures, MVC, Open source, Workflow, Analytics...	Bengaluru	Flipkart
Career Opportunities Principal Data Scientist (103509)	Javascript, HTML, Data structures, MVC, Open source, Workflow, Analytics...	Bengaluru	Flipkart
Career Opportunities UI Engineer II - Ekart (105806)	C++, Linux, Data structures, Algorithms, Agile, Coding, Computer science...	Bengaluru	Flipkart
Career Opportunities UI Engineer I - Catalog (105389)	Service, Oracle, closure, Linux, Unix, Application support...	Bengaluru	Zyoin Web Pvt.Ltd
Career Opportunities Software Development Engineer I (105362)	business intelligence, data analysis, modeling, sql tuning, jasper, kettle,...	Hyderabad, Hyderabad/Secunderabad	Helical IT Solutions
Big Data Analyst (3- 8 Years) - Zyoin	Tools, C++, Email, Data mining, Linux, Unix, Information retrieval...	Delhi	Tatras
ETL Developer (Talend / Kettle)	Senior, Manual testing, PLSQL, Software services, Email, Test scenarios...	Trivandrum	Three Star Consultancy Services
Data Scientist Tatras	Logistics, Automation, Business Analyst, Tools, Analytical, Windows...	Mumbai	Bigiota Analytics Pvt. Ltd.
Senior Test Engineer 	Software, Senior, Tools, Analytics, Open source, Silicon, Data processing...	Bengaluru	Conviva
Sr Data Scientist	Tools, Analytics, Open source, Silicon, Python, Algorithms, big data, Com...	Bengaluru	Conviva
Senior Software Engineer - Big DataPlatform	Perl, Python, Troubleshooting, Visual Basic, USB, Data analysis...	India	ON Semiconductor Technology India Private Limited
Lead Engineer - Automation	Tools, Data mining, SQL, Data collection, Tracking, MATLAB...	Chennai	FourKites
ENGR SR, TEST_TL	Senior Design Engineer, Monitoring, Data analysis, Email, CV...	Bengaluru	Voltas Limited
Data Scientist	Software, Coding, Auditing, Posters, Operations, Charts, Data conversion...	Hyderabad	Cotiviti Corporation
Sr Engineer - BMS	Logistics, Automation, Analytics, Doc, Algorithms, data science, large, PDF...	Mumbai	Bigiota Analytics Pvt. Ltd.
engineer rca engineering division corporate	Logistics, Automation, Business Analyst, Tools, Analytical, Windows...	Mumbai	Bigiota Analytics Pvt. Ltd.
Sr Data Scientist	Business Intelligence Analyst, SQL, Business intelligence, Troubleshooting,...	Vadodara	Advanced Computer Software Group
Sr Data Scientist	service, development, sap, ba, technical support, tools, data mining...	maharashtra	Multi Environment Solutions Pvt. Ltd.
Senior Software Engineer ( SQL,SSRS, BI )	networking, python, firewall, service, data center, virtualization, ipsec...	Bengaluru	Versa Networks, Inc
BA-ETL Senior Developer	Automation, Linux, SQL, Doc, QTP, Data quality, Test cases...	Bengaluru	Edureka!
Software Test Engineer	linux, data structures, asic, ethernet, debugging, ppc, vxworks, atm, pcie,...	Bengaluru	Episteme Soft Pvt Ltd
Quality Engineer	linux, data structures, asic, ethernet, debugging, ppc, embedded software...	Bengaluru	Episteme Soft Pvt Ltd
Software System Engineer	QTP, Automation, SDLC, SeleniumTest cases, Data analysis, ...	Bengaluru	NUMERIFY, INC.
Embedded Software Engineer	Technical, J2Ee, SQL, MySQL, Hibernate, Data structuresAlgorithmsNoSQL	Mumbai, Thane	ADITYA IMAGING INFORMATION TECHNOLOGIES LLP
Senior Applications Test Engineer	Director, Image processing, Data mining, Analytics, Machine learning...	Bengaluru, Hyderabad	Rinalytics Advisors Pvt. Ltd
Software Engineer / Sr. Software Engineer (Application Developer)	Unix, Linux, Windows, microsoft, SAN, Data migration, NFS, Monitoring...	Hyderabad	Secure-24
Director/Chief Data Scientist NLP	PHP, Javascript, MySQL, MS SQL, Business intelligence, Consulting...	Kochi	Avazzar Consulting Pvt Ltd.
Storage Engineer	Troubleshooting, Manager Quality Assurance, Powerpoint, Root cause analysis...	Mumbai	MachinePulse Tech Pvt. Ltd.
Data scientist	Java Software Engineer, SQL, MySQL, Hibernate, JBoss, JMS...	Delhi	Tatras
Quality Test Engineer	Employee Spotlight, Thirulogachander M, Principal Data Analyst , Indix...	Chennai	Indix
Software Engineer	Hibernate, JMS, Core Java, Linux, Scheduling, jQuery, JPA, data security...	Mumbai	Global Eagle Entertainment Inc
Employee Spotlight:Thirulogachander M,Principal Data Analyst -Indix	System Administration, System Integration, Windows Administration...	Hyderabad, Hyderabad/Secunderabad	GSPANN Technologies, Inc
Sr. Systems Engineer, Software Engineering	System Administration, System Integration, Windows Administration...	Delhi, Delhi NCR	GSPANN Technologies, Inc
Sr. Data Modeler /  Data Analyst	Linux, MySQL, Telecom, CMS, Open source, Workflow, Web development...	Gurgaon	Seventynine
Data Modeler /  Data Analyst	Windows, WPF, Data structures, Algorithms, Healthcare, Social media, Dicom,...	Bengaluru	Smart4talent
System Engineer Php	Oracle, Hibernate, Algorithms, Coding, Computer science, Tools...	Bengaluru	Visa Inc
Software Engineer	Oracle, Hibernate, Manager Quality Assurance, Application development...	Bengaluru	Visa Inc
Sr Softwar Engineer, Billing and Incentives Team	C++, SQL, PHP, Coding, System architecture, Computer science, Backend, Data...	Bengaluru	Zynga Inc.
Staff Systems Engineer, Billing and Incentives	Senior Data Analyst, Client management, Tools, Analytical, SQL, Comp...	Bengaluru	Zynga Inc.
